date,prediction,probability,actual_label,actual_return,pnl
2017-01-11,0,0.0,1,0.005358746826512215,0.0
2017-01-12,1,0.779071987779262,0,-0.004183975723267035,-0.005183975723267035
2017-01-13,1,0.7725078102811692,0,-0.0017626398019564525,-0.0027626398019564525
2017-01-17,1,0.9417920209287116,1,0.00803226410279165,0.007032264102791649
2017-01-18,0,0.0,0,-8.338665804500857e-05,0.0
2017-01-19,1,0.9473060982830077,0,-0.001751690672137615,-0.002751690672137615
2017-01-20,1,0.8998875140607425,0,0.0018350773301826588,0.0008350773301826588
2017-01-23,1,0.7691803278688516,0,0.000666429183652526,-0.00033357081634747404
2017-01-24,0,0.0,0,-0.0009166100206911315,0.0
2017-01-25,0,0.0,1,0.01579537636022099,0.0
2017-01-26,0,0.0,0,0.0004920531345432641,0.0
2017-01-27,0,0.0,0,8.212116598877476e-05,0.0
2017-01-30,0,0.0,0,-0.002627482508988211,0.0
2017-01-31,0,0.10591293047433396,0,-0.0023047325650520163,0.0
2017-02-01,0,0.0,1,0.05919357097584994,0.0
2017-02-02,0,0.0,0,-0.0017100634143746819,0.0
2017-02-03,0,0.38618524332810084,0,0.004269816252938444,0.0
2017-02-06,0,0.0,1,0.009330202958470897,0.0
2017-02-07,0,0.36582237896761766,1,0.00947232772421454,0.0
2017-02-08,0,0.0,0,0.00386993468413801,0.0
2017-02-09,0,0.3727565577542567,1,0.007200335636928572,0.0
2017-02-10,0,0.0,0,-0.0022683157563684773,0.0
2017-02-13,0,0.0,1,0.00881667320660117,0.0
2017-02-14,0,0.48214285714285715,1,0.0128957965414538,0.0
2017-02-15,1,0.5915683620189514,0,0.003622212621162788,0.002622212621162788
2017-02-16,0,0.0,0,-0.0011815326658928945,0.0
2017-02-17,0,0.0,0,0.0027302926799635226,0.0
2017-02-21,0,0.0,1,0.007194973695633992,0.0
2017-02-22,1,1.0,0,0.002994598951654597,0.001994598951654597
2017-02-23,0,0.0,0,-0.004238929161036151,0.0
2017-02-24,0,0.0,0,0.0009514374014689618,0.0
2017-02-27,0,0.0,0,0.001973586900051124,0.0
2017-02-28,1,1.0,0,0.00043826047066403053,-0.0005617395293359695
2017-03-01,0,0.0,1,0.02023316765112546,0.0
2017-03-02,0,0.0,0,-0.0059550275559712,0.0
2017-03-03,0,0.0,1,0.005883637321995197,0.0
2017-03-06,1,0.5771144278606964,0,-0.003152737332549811,-0.004152737332549811
2017-03-07,1,0.7321428571428573,0,0.0012912533675451749,0.00029125336754517485
2017-03-08,0,0.4803871625063679,0,-0.003734344994307389,0.0
2017-03-09,1,1.0,0,-0.002304432765062698,-0.003304432765062698
2017-03-10,0,0.14066496163682868,0,0.0033110509459520214,0.0
2017-03-13,1,0.6190476190476191,0,0.0004311824373831395,-0.0005688175626168605
2017-03-14,0,0.0,0,-0.0015097152748308872,0.0
2017-03-15,0,0.11291413116970918,1,0.010521040895091094,0.0
2017-03-16,0,0.0,0,0.001636033121008682,0.0
2017-03-17,1,0.5405405405405406,0,-0.004987669890278868,-0.005987669890278868
2017-03-20,1,1.0,1,0.010445339425470497,0.009445339425470496
2017-03-21,0,0.4540540540540541,0,-0.011517555420012336,0.0
2017-03-22,0,0.3,1,0.011234985981474469,0.0
2017-03-23,1,0.5263157894736845,0,-0.0035422074087261965,-0.0045422074087261965
2017-03-24,1,0.5405405405405406,0,-0.0019886660942765064,-0.0029886660942765064
2017-03-27,0,0.42653855509608385,0,0.001705130750843826,0.0
2017-03-28,0,0.424422122715721,1,0.020514896095601764,0.0
2017-03-29,0,0.0,0,0.0022229333953881643,0.0
2017-03-30,1,1.0,0,-0.0013192312625136644,-0.002319231262513664
2017-03-31,0,0.2738386308068461,0,-0.0018774542278274073,0.0
2017-04-03,0,0.0,0,0.000277819714013821,0.0
2017-04-04,0,0.0,1,0.007419125196601162,0.0
2017-04-05,0,0.0,0,-0.005193958788448527,0.0
2017-04-06,1,0.8057553956834533,0,-0.002502986122166629,-0.003502986122166629
2017-04-07,1,0.9048185603807258,0,-0.00223017380010135,-0.00323017380010135
2017-04-10,1,0.5343811394891939,0,-0.0011868851292764064,-0.0021868851292764064
2017-04-11,1,0.5302661078077777,0,-0.010814548998190692,-0.011814548998190691
2017-04-12,0,0.0,0,0.0011995500274679502,0.0
2017-04-13,0,0.2466832504145938,0,-0.005302803103354267,0.0
2017-04-17,0,0.0,1,0.005514257020796766,0.0
2017-04-18,0,0.4751640112464853,0,-0.0044514678000130885,0.0
2017-04-19,0,0.41320293398533026,0,-0.0036898320677465277,0.0
2017-04-20,1,1.0,1,0.012433625363275807,0.011433625363275808
2017-04-21,0,0.0,0,-0.0011946202036475647,0.0
2017-04-24,0,0.0,1,0.009583500550644618,0.0
2017-04-25,1,1.0,1,0.006177182136957269,0.005177182136957269
2017-04-26,1,0.8333333333333334,0,-0.00589829048432622,-0.00689829048432622
2017-04-27,0,0.0,0,0.0007648592053698306,0.0
2017-04-28,1,0.875,0,-0.0009738197080026855,-0.0019738197080026855
2017-05-01,0,0.4527632950990613,1,0.020191112175389585,0.0
2017-05-02,0,0.0,1,0.006324638091150049,0.0
2017-05-03,0,0.0,0,-0.0030549089401152893,0.0
2017-05-04,0,0.259678942398489,0,-0.00361041626068475,0.0
2017-05-05,1,0.5472636815920398,1,0.016447599645989346,0.015447599645989345
2017-05-08,0,0.45267489711934117,1,0.02682549201055195,0.0
2017-05-09,0,0.45435502398810607,1,0.006384053714922018,0.0
2017-05-10,1,1.0,0,-0.004751980976183746,-0.005751980976183746
2017-05-11,0,0.0,1,0.008611598991492903,0.0
2017-05-12,0,0.0,1,0.013868312285364006,0.0
2017-05-15,1,1.0,0,-0.002565397701789519,-0.003565397701789519
2017-05-16,1,0.9381294964028778,0,-0.0014782450949761981,-0.0024782450949761984
2017-05-17,0,0.49565595134665513,0,-0.03415211624117347,0.0
2017-05-18,0,0.4355909694555102,1,0.015126209074510717,0.0
2017-05-19,1,0.6429571548585831,0,0.003402990309755222,0.002402990309755222
2017-05-22,0,0.0,1,0.006057927911491596,0.0
2017-05-23,1,0.5249204665959702,0,-0.0012345642364554041,-0.0022345642364554044
2017-05-24,1,1.0,0,-0.0029956047854387004,-0.0039956047854387
2017-05-25,0,0.2222222222222222,0,0.0034502844539386008,0.0
2017-05-26,0,0.21428571428571427,0,-0.0016911976934130082,0.0
2017-05-30,0,0.20689655172413793,0,0.0003908921328630424,0.0
2017-05-31,0,0.4411764705882353,0,-0.0059394886336609914,0.0
2017-06-01,0,0.0,0,0.0027454392306446723,0.0
2017-06-02,0,0.10164333536214239,1,0.014710526960935407,0.0
2017-06-05,1,0.56,0,-0.009826260402453896,-0.010826260402453897
2017-06-06,0,0.4044943820224719,0,0.0033726323779610682,0.0
2017-06-07,1,0.8906666666666666,1,0.005938444800671871,0.004938444800671871
2017-06-08,1,1.0,0,-0.0024481547415624817,-0.0034481547415624817
2017-06-09,1,0.5555555555555556,0,-0.039548325002049384,-0.040548325002049385
2017-06-12,1,0.5454545454545454,0,-0.024186405395998072,-0.025186405395998073
2017-06-13,1,0.5357142857142857,1,0.008013497611030096,0.007013497611030096
2017-06-14,0,0.39568345323741005,0,-0.009802828159235152,0.0
2017-06-15,1,0.7586206896551716,0,-0.006011534340729403,-0.007011534340729403
2017-06-16,0,0.0,0,-0.014098595310729286,0.0
2017-06-19,0,0.0,1,0.028206284903658573,0.0
2017-06-20,1,0.7081545064377687,0,-0.009130215880869933,-0.010130215880869934
2017-06-21,0,0.0,1,0.0059127460265986165,0.0
2017-06-22,1,0.705950991831972,0,-0.0016465207663091865,-0.0026465207663091865
2017-06-23,1,0.6946039035591278,0,0.004453627434425165,0.003453627434425165
2017-06-26,0,0.4,0,-0.0031493967066787204,0.0
2017-06-27,0,0.3914062499999998,0,-0.014436613953435975,0.0
2017-06-28,0,0.3835616438356165,1,0.014505103863592352,0.0
2017-06-29,0,0.2534142640364188,0,-0.014853062672621256,0.0
2017-06-30,0,0.10424469413233449,0,0.002363598907792601,0.0
2017-07-03,0,0.4437400950871632,0,-0.0036169793432872356,0.0
2017-07-05,0,0.4344453064391001,0,0.004103097697875171,0.0
2017-07-06,1,0.7379912663755458,0,-0.009483468085647923,-0.010483468085647922
2017-07-07,0,0.06379765949414876,1,0.01010767463450956,0.0
2017-07-10,0,0.38956521739130434,1,0.006085074156734128,0.0
2017-07-11,0,0.3373737373737374,0,0.0032346150935645083,0.0
2017-07-12,0,0.42553191489361697,0,0.0014424206287772328,0.0
2017-07-13,1,0.8508287292817679,1,0.013832243061138935,0.012832243061138934
2017-07-14,1,0.5301944728761512,1,0.008557902674425811,0.007557902674425811
2017-07-17,1,0.532293239389364,0,0.0034829857486735156,0.0024829857486735156
2017-07-18,1,0.5286571142952347,0,0.0034705682904626863,0.0024705682904626863
2017-07-19,1,0.9606903163950146,1,0.006244089343702999,0.005244089343702999
2017-07-20,1,0.8823529411764706,0,-0.00451271063259896,-0.00551271063259896
2017-07-21,1,0.9285714285714286,0,-0.00046612310526530795,-0.001466123105265308
2017-07-24,1,0.7692307692307693,1,0.012038773667880634,0.011038773667880634
2017-07-25,1,0.8421052631578947,0,0.004264754981775594,0.003264754981775594
2017-07-26,0,0.0,0,0.004702859997310303,0.0
2017-07-27,0,0.0,0,-0.019078278733101296,0.0
2017-07-28,1,0.5296167247386756,0,-0.007065240473546317,-0.008065240473546318
2017-07-31,1,0.5260815822002468,0,-0.005163767446118979,-0.006163767446118979
2017-08-01,0,0.45799457994579945,1,0.008836087539090015,0.0
2017-08-02,1,0.5775085430257839,1,0.04616826706027263,0.04516826706027263
2017-08-03,0,0.41320293398533003,0,-0.010041436555451361,0.0
2017-08-04,0,0.4988104678826319,1,0.0052574980142833655,0.0
2017-08-07,1,0.920752847944527,1,0.015355574350369399,0.0143555743503694
2017-08-08,0,0.49626865671641757,1,0.007964932713390774,0.0
2017-08-09,0,0.4106298467940229,1,0.0061033460364159145,0.0
2017-08-10,1,0.591304347826087,0,-0.032370300925228246,-0.03337030092522825
2017-08-11,0,0.1425522833973537,1,0.013811049273972895,0.0
2017-08-14,1,0.5964912280701754,1,0.014937686714769088,0.013937686714769089
2017-08-15,1,0.7236842105263158,1,0.01088826161810564,0.009888261618105638
2017-08-16,1,0.6316803081367356,0,-0.004030419891602979,-0.005030419891602979
2017-08-17,0,0.4228620541469693,0,-0.019384876575117723,0.0
2017-08-18,0,0.1385135135135136,0,-0.0022838983953547393,0.0
2017-08-21,1,0.7432024169184293,0,-0.0018424139642381002,-0.0028424139642381
2017-08-22,0,0.42286205414696937,1,0.01621534521514613,0.0
2017-08-23,0,0.42964033670606233,0,0.0012511448070425108,0.0
2017-08-24,0,0.42964033670606233,0,-0.004448384845178826,0.0
2017-08-25,0,0.42964033670606233,0,0.003697783464278389,0.0
2017-08-28,0,0.4296403367060623,1,0.010020529360486296,0.0
2017-08-29,1,0.5939999999999998,1,0.008878691863683855,0.007878691863683854
2017-08-30,1,0.708880308880309,0,0.0026973819808554307,0.0016973819808554307
2017-08-31,0,0.0,0,0.003971021855292492,0.0
2017-09-01,0,0.0,0,0.00030525606282550435,0.0
2017-09-05,1,0.5316045380875191,0,-0.012081484125554926,-0.013081484125554925
2017-09-06,1,0.5316045380875191,0,-0.0010493614418874426,-0.002049361441887443
2017-09-07,1,0.666479820627803,0,-0.004022485256311076,-0.005022485256311076
2017-09-08,1,0.6626506024096385,0,-0.016443501485071208,-0.01744350148507121
2017-09-11,0,0.0,1,0.01793051503117459,0.0
2017-09-12,1,0.7384615384615385,0,-0.003970870245447918,-0.004970870245447918
2017-09-13,0,0.4995811894220413,0,-0.0075505007413920935,0.0
2017-09-14,0,0.3726490277335032,0,-0.008617951398980086,0.0
2017-09-15,0,0.3678414096916298,1,0.010057829673416991,0.0
2017-09-18,0,0.35294117647058826,0,-0.0075969564915398064,0.0
2017-09-19,0,0.34782608695652173,0,0.00037797964865682657,0.0
2017-09-20,0,0.3999467802022352,0,-0.01689974501234531,0.0
2017-09-21,1,0.5242081232759439,0,-0.017321036037697583,-0.018321036037697584
2017-09-22,1,0.520151014629542,0,-0.009827514744280558,-0.010827514744280557
2017-09-25,1,0.8593481989708405,0,-0.008861108118266368,-0.00986110811826637
2017-09-26,1,0.5148349352277473,1,0.017057324816291852,0.01605732481629185
2017-09-27,0,0.4438639904683345,1,0.007092327228345827,0.0
2017-09-28,0,0.45224769814045834,0,-0.006178984891759251,0.0
2017-09-29,0,0.44892473118279563,1,0.005465577677824843,0.0
2017-10-02,1,0.7572815533980582,0,-0.002013379526777204,-0.003013379526777204
2017-10-03,0,0.0,0,0.004346353509294165,0.0
2017-10-04,0,0.40435835351089583,0,-0.006494278000898059,0.0
2017-10-05,0,0.0,1,0.01236787850386586,0.0
2017-10-06,0,0.466046511627907,0,-0.0005795304575257053,0.0
2017-10-09,0,0.4660465116279069,0,0.003471525614136581,0.0
2017-10-10,1,0.6103092783505152,0,0.00038463234703107964,-0.0006153676529689204
2017-10-11,0,0.0,0,0.0041607050290779725,0.0
2017-10-12,0,0.0,0,-0.00351963006609141,0.0
2017-10-13,0,0.07791609036422312,1,0.006326442024220183,0.0
2017-10-16,1,0.9120521172638436,1,0.018241416948435875,0.017241416948435874
2017-10-17,0,0.0,0,0.0036833944158506976,0.0
2017-10-18,0,0.0,0,-0.004434363223896074,0.0
2017-10-19,0,0.07532701849345957,0,-0.023945072283254782,0.0
2017-10-20,0,0.0,0,0.0017295974074095703,0.0
2017-10-23,0,0.0,0,-0.0005121110604148279,0.0
2017-10-24,1,0.87407240836519,1,0.005937819851229873,0.004937819851229873
2017-10-25,0,0.4534412955465587,0,-0.004402168158643515,0.0
2017-10-26,0,0.07660738714090289,1,0.0063731124137647735,0.0
2017-10-27,0,0.4127637999873251,1,0.03520293337309169,0.0
2017-10-30,0,0.4939759036144578,1,0.022258890633542656,0.0
2017-10-31,0,0.13126491646778046,1,0.013819464483948902,0.0
2017-11-01,1,0.9686231081579918,0,-0.012800264394153202,-0.013800264394153203
2017-11-02,1,1.0,1,0.007283792100382452,0.006283792100382452
2017-11-03,1,1.0,1,0.025778667564870853,0.024778667564870852
2017-11-06,1,1.0,1,0.010093899315131766,0.009093899315131767
2017-11-07,1,0.9698984949247462,0,0.0032083066724274017,0.0022083066724274017
2017-11-08,0,0.0,1,0.008147283964344837,0.0
2017-11-09,1,0.9698984949247462,0,-0.0020449101886610517,-0.0030449101886610517
2017-11-10,1,1.0,0,-0.0033150403279537206,-0.004315040327953721
2017-11-13,0,0.0,0,-0.004015588484606167,0.0
2017-11-14,0,0.0,0,-0.015233079887521643,0.0
2017-11-15,0,0.0,0,-0.013278086527951484,0.0
2017-11-16,1,1.0,1,0.011876790833558014,0.010876790833558015
2017-11-17,0,0.3694192018964834,0,-0.005568078308006039,0.0
2017-11-20,1,0.5721716514954486,0,-0.000999533295646029,-0.001999533295646029
2017-11-21,0,0.3653771004298553,1,0.018419699865746476,0.0
2017-11-22,1,0.56701030927835,1,0.010457142402584598,0.0094571424025846
2017-11-24,0,0.3652561247216038,0,5.702884738690602e-05,0.0
2017-11-27,0,0.0,0,-0.0050420808695293765,0.0
2017-11-28,0,0.0,0,-0.005876712077396096,0.0
2017-11-29,0,0.0,0,-0.020961002625238385,0.0
2017-11-30,0,0.0,1,0.01388698248484576,0.0
2017-12-01,1,0.6102463054187193,0,-0.004665932187450984,-0.005665932187450984
2017-12-04,1,0.8761534725594949,0,-0.0073346130715102225,-0.008334613071510222
2017-12-05,0,0.2191235059760956,0,-0.0009430621107822604,0.0
2017-12-06,0,0.36363636363636365,0,-0.0037204872986518036,0.0
2017-12-07,0,0.41464928615766594,0,0.0018327499803243732,0.0
2017-12-08,0,0.0,0,0.00029528119779258997,0.0
2017-12-11,0,0.40875912408759096,1,0.019296378371446342,0.0
2017-12-12,0,0.41904059040590397,0,-0.0056335323155785435,0.0
2017-12-13,0,0.0,0,0.003314366765210599,0.0
2017-12-14,0,0.0,0,-0.00029040440816112075,0.0
2017-12-15,0,0.0,1,0.010110184234528226,0.0
2017-12-18,0,0.4595676541232987,1,0.013984574585059322,0.0
2017-12-19,0,0.0,0,-0.010713570738535775,0.0
2017-12-20,0,0.0,0,-0.0010893020735724868,0.0
2017-12-21,0,0.4635210150674065,0,0.0037785445108273,0.0
2017-12-22,0,0.4087591240875912,0,0.0,0.0
2017-12-26,0,0.37209302325581395,0,-0.025697477859934304,0.0
2017-12-27,0,0.32679045092838177,0,0.00017595737079066035,0.0
2017-12-28,0,0.4595676541232986,0,0.0028096858627151403,0.0
2017-12-29,1,0.5889842236368668,0,-0.010872546358677238,-0.011872546358677238
2018-01-02,0,0.4595676541232986,1,0.01774624288063749,0.0
2018-01-03,0,0.2931937172774867,0,-0.00017445091193893773,0.0
2018-01-04,1,0.5890662263804801,0,0.004634511235108458,0.003634511235108458
2018-01-05,0,0.3497942386831275,1,0.011320968790264407,0.0
2018-01-08,0,0.3630734234803486,0,-0.0037214355197930375,0.0
2018-01-09,1,0.8658743633276743,0,-0.00011437310342377852,-0.0011143731034237785
2018-01-10,0,0.0,0,-0.0002294402747709161,0.0
2018-01-11,0,0.0,1,0.005663813249059679,0.0
2018-01-12,0,0.0,1,0.010273326604810805,0.0
2018-01-16,0,0.44202266782911936,0,-0.005094830241688682,0.0
2018-01-17,0,0.0,1,0.016381196140570965,0.0
2018-01-18,0,0.25122349102773217,0,0.0008929991340419534,0.0
2018-01-19,0,0.05049594229035171,0,-0.004472717494226388,0.0
2018-01-22,0,0.04929577464788736,0,-0.008214982493011787,0.0
2018-01-23,0,0.039774064485761346,0,0.0002262962203221459,0.0
2018-01-24,0,0.2088998763906057,0,-0.016057239626363844,0.0
2018-01-25,0,0.04682737600443338,0,-0.018012000660386024,0.0
2018-01-26,0,0.04581187313635132,0,0.002335249884883698,0.0
2018-01-29,0,0.0,0,-0.020915923238202485,0.0
2018-01-30,0,0.0,0,-0.005911675116832627,0.0
2018-01-31,0,0.0,0,0.0027511084844581576,0.0
2018-02-01,0,0.0,0,0.0020878445764630593,0.0
2018-02-02,1,0.6054628224582703,0,-0.04435937993677408,-0.04535937993677408
2018-02-05,0,0.4972952807312063,0,-0.025301549685143483,0.0
2018-02-06,0,0.20673076923076938,1,0.04094208833125548,0.0
2018-02-07,0,0.0,0,-0.021639887647841506,0.0
2018-02-08,0,0.0,0,-0.027902090582772217,0.0
2018-02-09,0,0.0,1,0.01215732823800306,0.0
2018-02-12,1,0.9260340632603405,1,0.039488665374719026,0.038488665374719025
2018-02-13,1,0.9277673545966229,1,0.009967778203095247,0.008967778203095248
2018-02-14,1,0.9601837672281777,1,0.018269718688790612,0.01726971868879061
2018-02-15,1,0.9611602753195675,1,0.03302677701431899,0.03202677701431899
2018-02-16,0,0.41769041769041765,0,-0.003242581607451929,0.0
2018-02-20,1,0.9451007644197361,0,-0.0033694384668611446,-0.004369438466861145
2018-02-21,0,0.0,0,-0.00454898104397352,0.0
2018-02-22,0,0.0,1,0.00832421178202137,0.0
2018-02-23,0,0.0,1,0.017241994698965687,0.0
2018-02-26,0,0.0,1,0.019579442061712703,0.0
2018-02-27,1,1.0,0,-0.0032462916835394626,-0.004246291683539462
2018-02-28,0,0.14736842105263154,0,-0.0015146970291470849,0.0
2018-03-01,1,1.0,0,-0.017671584189751087,-0.018671584189751088
2018-03-02,0,0.0,1,0.0068904509214140226,0.0
2018-03-05,0,0.0,0,0.003455925030828802,0.0
2018-03-06,0,0.0,0,-0.000848983638673808,0.0
2018-03-07,0,0.0,0,-0.009325564662588808,0.0
2018-03-08,0,0.0,1,0.010852867910534069,0.0
2018-03-09,1,0.8028846153846154,1,0.01703518853167219,0.016035188531672188
2018-03-12,1,0.8235294117647058,1,0.009621188736268885,0.008621188736268885
2018-03-13,1,1.0,0,-0.00967676583999602,-0.010676765839996018
2018-03-14,1,0.8888888888888888,0,-0.008537710515999133,-0.009537710515999134
2018-03-15,0,0.0,0,0.0011760123065479118,0.0
2018-03-16,1,0.8028846153846153,0,-0.003532467724465865,-0.004532467724465865
2018-03-19,1,0.83113094216578,0,-0.015397359997482247,-0.016397359997482246
2018-03-20,1,0.7344262295081967,0,-0.0003420436213076082,-0.0013420436213076082
2018-03-21,0,0.0,0,-0.022915662009287747,0.0
2018-03-22,1,0.8222784810126582,0,-0.01423014128845959,-0.015230141288459589
2018-03-23,1,0.8235294117647057,0,-0.023428673136303063,-0.024428673136303064
2018-03-26,0,0.0,1,0.04637916426181717,0.0
2018-03-27,0,0.0,0,-0.02597576588531869,0.0
2018-03-28,0,0.0,0,-0.011110419270084727,0.0
2018-03-29,1,0.9775561097256857,1,0.007778409112503837,0.006778409112503837
2018-04-02,0,0.0,0,-0.006577778113135785,0.0
2018-04-03,0,0.0,1,0.010206739660394282,0.0
2018-04-04,1,1.0,1,0.018941971012681618,0.017941971012681617
2018-04-05,0,0.0,1,0.0069106068420423635,0.0
2018-04-06,0,0.065554231227652,0,-0.025911691059276105,0.0
2018-04-09,0,0.2631578947368422,1,0.009869047713569416,0.0
2018-04-10,1,0.7068965517241379,1,0.01864304013982889,0.01764304013982889
2018-04-11,0,0.061347384267971365,0,-0.0046860459058189145,0.0
2018-04-12,1,0.7577123538526553,1,0.009809949007969563,0.008809949007969563
2018-04-13,1,0.7577123538526552,0,0.0033823568707865583,0.0023823568707865583
2018-04-16,0,0.4154630416312657,1,0.006219163056839934,0.0
2018-04-17,1,0.7445423209498275,1,0.01367012854170422,0.012670128541704219
2018-04-18,1,0.7445423209498275,0,-0.0022467903551454302,-0.0032467903551454303
2018-04-19,0,0.36424957841483974,0,-0.02874915801045797,0.0
2018-04-20,0,0.0,0,-0.041835577543659457,0.0
2018-04-23,0,0.0,0,-0.0029005920623421267,0.0
2018-04-24,0,0.3397203521491455,0,-0.0140168550095109,0.0
2018-04-25,1,1.0,0,0.0043477561951624135,0.0033477561951624135
2018-04-26,1,0.976983482263742,0,0.0034771639673304156,0.0024771639673304155
2018-04-27,0,0.30386740331491724,0,-0.011637410090679597,0.0
2018-04-30,1,0.5161290322580645,1,0.017950403817858115,0.016950403817858114
2018-05-01,1,1.0,1,0.02297054121287824,0.02197054121287824
2018-05-02,1,0.8526863084922011,1,0.043226996499363256,0.042226996499363255
2018-05-03,0,0.0,0,0.0018104797469097617,0.0
2018-05-04,0,0.0,1,0.038483385928984086,0.0
2018-05-07,0,0.0,1,0.007208933335508898,0.0
2018-05-08,0,0.0,0,0.00479502046490709,0.0
2018-05-09,1,0.9031979256698359,1,0.0070167133195295365,0.006016713319529536
